REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2034,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2035,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2036,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2037,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2038,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2039,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2040,3.2080645
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2041,3.2290323
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2042,3.25
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2043,3.2814516
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2044,3.3024194
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2045,3.3233871
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2046,3.4491935
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2047,3.5645161
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2048,3.6798387
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2049,3.8056452
GLOBAL,S1D3,PWRTRNGUYXX,ELCGUYXX01,2050,3.9209677
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2021,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2022,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2023,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2024,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2025,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2026,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2027,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2028,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2029,0.058430277
GLOBAL,S1D3,PWRWONGUYXX01,WONGUYXX,2030,0.10569606
