,id,cluster,index_right,sqkm,CON cwd Rain-fed Low_mean,SGC yld Rain-fed High_mean,CON evt Irrigation High_mean,CAS yld Irrigation High_mean,MZE evt Rain-fed Low_mean,SGC yld Irrigation High_mean,CAS cwd Irrigation High_mean,MZE evt Rain-fed High_mean,CON yld Irrigation Low_mean,SGC cwd Rain-fed High_mean,MZE yld Rain-fed High_mean,MZE yld Irrigation High_mean,MZE yld Irrigation Low_mean,CAS evt Irrigation Low_mean,COC yld Irrigation Low_mean,COC evt Irrigation High_mean,CON cwd Irrigation High_mean,CON yld Rain-fed High_mean,SGC yld Irrigation Low_mean,CAS yld Rain-fed High_mean,SGC cwd Irrigation High_mean,MZE cwd Irrigation Low_mean,SGC cwd Irrigation Low_mean,CAS evt Rain-fed High_mean,SGC evt Irrigation Low_mean,CON yld Irrigation High_mean,COC cwd Rain-fed High_mean,MZE yld Rain-fed Low_mean,SGC yld Rain-fed Low_mean,CAS yld Irrigation Low_mean,CAS cwd Rain-fed High_mean,COC cwd Irrigation High_mean,CAS cwd Rain-fed Low_mean,COC evt Rain-fed Low_mean,CAS cwd Irrigation Low_mean,SGC evt Irrigation High_mean,CON cwd Irrigation Low_mean,COC yld Irrigation High_mean,CON cwd Rain-fed High_mean,MZE cwd Irrigation High_mean,CON yld Rain-fed Low_mean,COC cwd Rain-fed Low_mean,SGC evt Rain-fed High_mean,CAS evt Irrigation High_mean,CON evt Irrigation Low_mean,COC yld Rain-fed Low_mean,MZE evt Irrigation High_mean,COC evt Rain-fed High_mean,SGC evt Rain-fed Low_mean,COC evt Irrigation Low_mean,SGC cwd Rain-fed Low_mean,MZE cwd Rain-fed High_mean,MZE evt Irrigation Low_mean,COC cwd Irrigation Low_mean,COC yld Rain-fed High_mean,MZE cwd Rain-fed Low_mean,CAS yld Rain-fed Low_mean,CAS evt Rain-fed Low_mean,CON evt Rain-fed High_mean,CON evt Rain-fed Low_mean,precipitation prc_mean,LCType2,LCType6,LCType10,LCType7,LCType3,geometry
28,28,CUY,1,99.33164003314249,0.0,12045.25,636.5,10345.75,414.5,12050.0,1.0,446.0,0.0,1.0,4803.75,4803.75,1558.0,727.0,729.0,1027.75,0.75,3464.25,3967.0,10341.0,1.0,1.0,1.0,802.0,1048.0,3468.75,1.0,1520.75,3953.75,2304.75,1.0,1.0,1.0,911.5,1.0,1217.25,0.0,2844.5,0.75,1.0,0.0,1.0,1153.5,839.75,0.0,727.25,437.25,996.75,1018.0,863.5,1.0,1.0,422.75,1.0,2837.5,1.0,2297.5,719.25,635.5,0.0,2304.0,3.0,1.0,,,,"POLYGON ((-60.98191701892632 6.351766966074923, -60.98191701877795 6.261766966334455, -61.0719170187488 6.261766966476774, -61.07191701889754 6.351766966217052, -60.98191701892632 6.351766966074923))"
29,29,CUY,1,99.31454257176412,0.5,10152.5,868.25,10471.75,428.0,10160.0,1.0,460.25,695.25,5.0,5294.5,5294.25,1828.5,753.25,731.75,1060.25,1.0,4674.0,3617.75,10464.5,1.0,1.0,1.0,827.25,1085.5,4680.25,1.0,1784.75,3605.5,2504.5,1.0,1.0,1.0,941.5,1.0,1256.25,0.5,2742.5,1.0,1.0,694.5,1.0,1186.0,866.5,385.5,729.75,451.5,1028.25,1076.25,894.0,1.0,1.0,436.75,1.0,2734.5,1.0,2505.25,760.75,868.0,408.5,2201.0,4.0,,,,,"POLYGON ((-60.98191701907471 6.441766965816051, -60.98191701892632 6.351766966074923, -61.07191701889754 6.351766966217052, -61.07191701904628 6.441766965957986, -60.98191701907471 6.441766965816051))"
30,30,CUY,1,99.29720398011794,0.75,9798.0,872.5,10736.75,423.0,9810.0,1.0,463.75,1037.5,12.5,5666.75,5666.5,2091.5,759.0,731.25,1061.0,1.0,4654.75,3616.0,10730.5,1.0,1.0,1.0,832.0,1087.5,4661.5,1.0,2041.75,3606.25,2692.5,1.0,1.0,1.0,919.5,1.0,1261.25,0.75,2740.5,1.0,1.0,1036.5,1.0,1184.0,868.25,573.75,729.25,455.25,1034.5,1094.25,895.75,1.0,1.0,431.75,1.0,2731.75,1.0,2704.0,773.0,873.75,598.25,2047.0,4.0,,,,,"POLYGON ((-60.98191701922309 6.531766965557836, -60.98191701907471 6.441766965816051, -61.07191701904628 6.441766965957988, -61.07191701919503 6.531766965699576, -60.98191701922309 6.531766965557836))"
31,31,CUY,1,99.27962429481323,0.5,10649.0,870.25,10849.75,415.0,10666.5,1.0,464.5,685.0,41.5,5753.5,5753.5,2248.0,757.5,764.25,1053.5,1.0,4672.5,3651.75,10844.5,1.5,1.0,1.0,830.5,1079.75,4679.25,2.5,2194.75,3641.25,2916.75,1.0,1.0,1.0,890.25,1.0,1255.75,0.5,2733.5,1.0,1.0,684.25,1.0,1152.0,863.5,385.0,762.25,455.75,1030.75,1080.0,890.0,1.0,1.0,423.5,1.0,2724.0,1.0,2930.0,761.5,873.25,388.0,1893.0,4.0,,,,,"POLYGON ((-60.98191701937148 6.621766965300288, -60.98191701922309 6.531766965557836, -61.07191701919503 6.531766965699576, -61.07191701934379 6.621766965441831, -60.98191701937148 6.621766965300288))"
32,32,CUY,1,99.26180355294942,0.75,9554.5,897.5,10529.75,435.25,9591.5,4.75,479.75,1020.75,115.0,5657.25,5657.25,2339.25,783.5,829.25,1082.75,1.0,4539.75,3068.0,10511.25,13.0,1.0,1.0,857.25,1117.75,4546.75,23.75,2284.0,3059.5,3280.75,1.0,4.25,1.0,921.75,1.0,1284.0,0.75,2511.25,1.0,1.0,1019.25,1.0,1118.0,886.75,595.5,827.25,470.75,1042.75,1117.0,921.25,1.0,1.0,437.5,1.0,2498.0,1.0,3297.25,787.0,901.0,600.25,1790.0,4.0,,,,,"POLYGON ((-60.9819170195199 6.711766965043407, -60.98191701937148 6.621766965300288, -61.07191701934379 6.621766965441831, -61.07191701949255 6.711766965184754, -60.9819170195199 6.711766965043407))"
33,33,CUY,1,99.4529658915245,0.0,12327.0,278.6666666666667,10844.333333333334,403.3333333333333,12327.0,1.0,427.3333333333333,0.0,50.0,5407.0,5407.0,2001.0,726.3333333333334,665.6666666666666,985.6666666666666,0.3333333333333333,1512.3333333333333,3836.3333333333335,10843.0,1.0,1.0,1.0,797.0,1044.3333333333333,1513.6666666666667,15.0,1950.6666666666667,3836.3333333333335,2689.6666666666665,1.0,1.0,1.0,894.6666666666666,1.0,1170.0,0.0,2702.6666666666665,0.3333333333333333,1.0,0.0,1.0,1091.6666666666667,809.6666666666666,0.0,662.3333333333334,419.0,971.6666666666666,1011.3333333333334,892.6666666666666,1.0,1.0,411.3333333333333,1.0,2700.6666666666665,1.0,2693.6666666666665,713.0,288.3333333333333,0.0,2028.6666666666667,3.0,,,,,"POLYGON ((-60.89191701762244 5.541766968290587, -60.89191701747441 5.451766968555725, -60.98191701744261 5.45176696869932, -60.98191701759099 5.541766968434011, -60.89191701762244 5.541766968290587))"
34,34,CUY,1,99.43805011174825,0.0,12359.75,209.0,10762.25,392.75,12359.75,1.0,429.0,0.0,55.5,5296.5,5296.5,1890.75,727.0,683.5,992.25,0.25,1134.25,3865.5,10762.25,1.0,1.0,1.0,798.0,1046.0,1135.25,14.0,1843.25,3862.75,2610.5,1.0,1.0,1.0,878.75,1.0,1176.75,0.0,2742.0,0.25,1.0,0.0,1.0,1088.0,815.75,0.0,680.0,420.5,973.5,1001.75,886.75,1.0,1.0,400.5,1.0,2740.0,1.0,2613.5,702.25,216.25,0.0,2069.25,4.0,,,,,"POLYGON ((-60.89191701777043 5.631766968026087, -60.89191701762244 5.541766968290587, -60.98191701759099 5.541766968434011, -60.98191701773935 5.631766968169331, -60.89191701777043 5.631766968026087))"
35,35,CUY,1,99.42289305297818,0.0,12532.5,0.0,10669.75,383.25,12532.5,1.0,425.75,0.0,31.75,5061.5,5061.5,1725.0,720.25,695.5,985.0,0.0,0.0,3903.0,10669.75,1.0,1.0,1.0,788.0,1036.0,0.0,3.5,1682.25,3903.0,2503.25,1.0,1.0,1.0,865.75,1.0,1168.5,0.0,2853.5,0.0,1.0,0.0,1.0,1097.75,810.25,0.0,692.25,417.5,972.5,987.0,878.0,1.0,1.0,391.0,1.0,2851.25,1.0,2507.5,691.25,0.0,0.0,2127.0,4.0,,,,,"POLYGON ((-60.89191701791844 5.721766967762217, -60.89191701777043 5.631766968026087, -60.98191701773935 5.631766968169331, -60.98191701788772 5.721766967905282, -60.89191701791844 5.721766967762217))"
36,36,CUY,1,99.40749474705841,0.0,12397.0,416.0,10501.25,394.5,12397.0,1.0,431.25,0.0,21.25,4959.25,4959.25,1679.5,731.5,713.0,998.75,0.5,2353.0,3894.75,10501.25,1.0,1.0,1.0,796.5,1052.0,2355.25,1.0,1638.5,3891.25,2452.75,1.0,1.0,1.0,875.25,1.0,1185.5,0.0,2811.0,0.5,1.0,0.0,1.0,1121.0,822.0,0.0,709.25,423.0,986.5,999.25,890.25,1.0,1.0,402.5,1.0,2808.25,1.0,2454.0,699.25,424.5,0.0,2180.5,4.0,,,,,"POLYGON ((-60.89191701806644 5.81176696749899, -60.89191701791844 5.721766967762218, -60.98191701788772 5.721766967905283, -60.98191701803609 5.811766967641868, -60.89191701806644 5.81176696749899))"
37,37,CUY,1,99.39185522631671,0.0,12460.25,416.0,10421.75,399.0,12460.25,1.0,430.5,0.0,11.25,4818.0,4818.0,1565.0,728.5,699.75,996.75,0.5,2353.0,3895.25,10421.75,1.0,1.0,1.0,791.0,1048.0,2355.25,1.0,1527.5,3890.0,2368.75,1.0,1.0,1.0,867.75,1.0,1182.75,0.0,2796.5,0.5,1.0,0.0,1.0,1124.25,820.0,0.0,695.75,422.25,980.75,1002.0,886.0,1.0,1.0,400.5,1.0,2794.0,1.0,2369.0,705.5,424.5,0.0,2225.5,4.0,,,,,"POLYGON ((-60.89191701821446 5.901766967236397, -60.89191701806644 5.81176696749899, -60.98191701803609 5.811766967641868, -60.98191701818446 5.901766967379094, -60.89191701821446 5.901766967236397))"
38,38,CUY,1,99.37597452361823,0.0,12744.0,0.0,10419.0,374.75,12744.0,1.0,419.75,0.0,1.0,4539.75,4539.75,1421.0,704.0,477.5,969.5,0.0,0.0,3882.5,10419.0,1.0,1.0,1.0,763.75,1012.75,0.0,1.0,1387.75,3881.5,2249.5,1.0,1.0,1.0,630.0,1.0,1149.75,0.0,2771.75,0.0,1.0,0.0,0.75,1096.25,797.0,0.0,475.0,411.5,948.0,973.25,646.0,1.0,1.0,376.25,0.75,2770.25,1.0,2251.75,690.0,0.0,0.0,2266.5,4.0,,,,,"POLYGON ((-60.89191701836246 5.991766966974453, -60.89191701821446 5.901766967236397, -60.98191701818446 5.901766967379094, -60.98191701833283 5.991766967116963, -60.89191701836246 5.991766966974453))"
39,39,CUY,1,99.35985267233764,0.0,12788.0,0.0,10425.75,381.75,12788.0,1.0,422.25,0.0,1.0,4543.25,4543.25,1430.75,696.75,473.5,973.25,0.0,0.0,3896.0,10425.75,1.0,1.0,1.0,767.25,998.5,0.0,1.0,1397.5,3893.75,2220.75,1.0,1.0,1.0,649.25,1.0,1155.5,0.0,2799.75,0.0,1.0,0.0,0.75,1100.75,800.25,0.0,471.25,414.0,952.0,972.0,627.75,1.0,1.0,389.5,0.75,2797.25,1.0,2221.75,689.0,0.0,0.0,2278.5,4.0,,,,,"POLYGON ((-60.89191701851046 6.081766966713155, -60.89191701836246 5.991766966974453, -60.98191701833283 5.991766967116964, -60.98191701848119 6.081766966855479, -60.89191701851046 6.081766966713155))"
40,40,CUY,1,99.34348970632487,0.0,12765.333333333334,0.0,10374.333333333334,401.1666666666667,12765.333333333334,1.0,431.1666666666667,0.0,1.0,4591.833333333333,4591.833333333333,1479.1666666666667,702.0,658.5,993.1666666666666,0.0,0.0,3955.5,10374.333333333334,1.0,1.0,1.0,782.5,1002.5,0.0,1.0,1444.3333333333333,3950.8333333333335,2208.8333333333335,1.0,1.0,1.0,883.1666666666666,1.0,1180.5,0.0,2906.6666666666665,0.0,1.0,0.0,1.0,1122.8333333333333,817.1666666666666,0.0,655.8333333333334,423.1666666666667,971.1666666666666,988.6666666666666,834.6666666666666,1.0,1.0,409.0,1.0,2901.6666666666665,1.0,2208.6666666666665,699.8333333333334,0.0,0.0,2310.8333333333335,6.0,,,,,"POLYGON ((-60.89191701865848 6.171766966452505, -60.89191701851046 6.081766966713155, -60.98191701848119 6.081766966855479, -60.98191701862956 6.17176696659464, -60.89191701865848 6.171766966452505))"
41,41,CUY,1,99.32688565995383,0.0,12700.75,206.75,10297.5,404.5,12702.5,1.0,435.75,0.0,1.0,4551.5,4551.5,1497.5,708.0,682.5,1002.5,0.25,1052.5,3987.75,10297.5,1.0,1.0,1.0,785.75,1011.0,1054.0,1.0,1462.0,3980.75,2208.5,1.0,1.0,1.0,880.5,1.0,1191.75,0.0,2897.0,0.25,1.0,0.0,1.0,1128.5,825.0,0.0,681.25,427.5,976.0,993.75,841.5,1.0,1.0,412.75,1.0,2890.75,1.0,2206.5,702.75,207.75,0.0,2339.5,4.0,,,,,"POLYGON ((-60.89191701880651 6.261766966192505, -60.89191701865848 6.171766966452505, -60.98191701862956 6.17176696659464, -60.98191701877795 6.261766966334455, -60.89191701880651 6.261766966192505))"
42,42,CUY,1,99.31004056812282,0.0,12543.0,625.75,10389.0,410.25,12547.25,1.0,442.25,0.0,1.0,4795.75,4795.75,1511.25,718.25,733.75,1015.75,0.75,3351.5,3991.0,10388.25,1.0,1.0,1.0,794.75,1026.0,3355.75,1.0,1475.25,3979.0,2283.5,1.0,1.0,1.0,892.75,1.0,1208.25,0.0,2862.75,0.75,1.0,0.0,1.0,1142.5,835.75,0.0,732.0,433.75,987.5,1006.0,854.0,1.0,1.0,419.0,1.0,2856.0,1.0,2277.75,711.0,628.0,0.0,2281.75,4.0,,,,,"POLYGON ((-60.89191701895452 6.351766965933166, -60.89191701880651 6.261766966192505, -60.98191701877795 6.261766966334455, -60.98191701892632 6.351766966074923, -60.89191701895452 6.351766965933166))"
43,43,CUY,1,99.29295446621711,0.25,11579.0,846.25,10553.75,418.0,11585.75,1.0,450.5,349.25,3.75,5189.25,5189.25,1693.75,732.75,747.5,1033.75,1.0,4648.5,3939.5,10550.75,1.0,1.0,1.0,808.25,1047.0,4654.25,1.0,1653.25,3926.0,2437.5,1.0,1.0,1.0,908.75,1.0,1230.25,0.25,2815.0,1.0,1.0,349.0,1.0,1159.25,850.5,191.5,745.25,442.25,1004.25,1039.75,870.75,1.0,1.0,426.75,1.0,2807.5,1.0,2438.5,735.5,848.5,200.75,2191.0,3.0,1.0,,,,"POLYGON ((-60.89191701910254 6.441766965674486, -60.89191701895452 6.351766965933166, -60.98191701892632 6.351766966074923, -60.98191701907471 6.441766965816051, -60.89191701910254 6.441766965674486))"
44,44,CUY,1,99.27562739012033,0.25,11590.5,851.0,10875.0,406.75,11601.75,1.0,454.25,349.25,9.75,5619.75,5620.0,1909.75,742.25,748.0,1032.0,1.0,4737.25,3944.25,10872.75,1.0,1.0,1.0,812.75,1058.25,4743.75,1.0,1864.25,3932.25,2601.0,1.0,1.0,1.0,890.75,1.0,1231.5,0.25,2817.5,1.0,1.0,349.0,1.0,1158.75,847.75,191.5,746.0,445.75,1010.25,1054.25,871.5,1.0,1.0,415.25,1.0,2809.25,1.0,2611.75,747.5,854.25,200.75,2040.0,3.0,1.0,,,,"POLYGON ((-60.89191701925058 6.531766965416467, -60.89191701910254 6.441766965674486, -60.98191701907471 6.441766965816051, -60.98191701922309 6.531766965557836, -60.89191701925058 6.531766965416467))"
45,45,CUY,1,99.25805937624295,0.25,11564.25,858.5,10982.25,396.5,11580.25,1.0,459.5,351.0,40.0,5799.25,5799.5,2166.5,753.75,750.5,1033.0,1.0,4725.5,3937.25,10981.75,1.0,1.0,1.0,820.0,1072.25,4732.0,1.25,2115.25,3924.75,2789.25,1.0,1.0,1.0,875.75,1.0,1236.5,0.25,2807.75,1.0,1.0,350.75,1.0,1138.25,847.5,191.75,748.5,450.5,1018.75,1057.0,875.25,1.0,1.0,404.75,1.0,2798.5,1.0,2801.75,750.25,862.75,193.25,1889.0,4.0,,,,,"POLYGON ((-60.8919170193986 6.621766965159113, -60.89191701925058 6.531766965416467, -60.98191701922309 6.531766965557836, -60.98191701937148 6.621766965300288, -60.8919170193986 6.621766965159113))"
46,46,CUY,1,99.24025046149792,0.75,9661.0,887.75,10638.25,417.25,9695.0,3.75,475.5,1040.0,111.0,5697.0,5697.0,2353.5,781.75,786.75,1065.25,1.0,4584.5,3338.0,10625.75,9.25,1.0,1.0,848.75,1112.75,4591.75,17.75,2298.0,3327.75,3095.25,1.0,4.0,1.0,909.0,1.0,1271.0,0.75,2620.25,1.0,1.0,1038.75,1.0,1109.75,874.25,584.75,784.75,466.5,1038.0,1096.75,908.25,1.0,1.0,419.25,1.0,2606.75,1.0,3110.75,777.75,892.5,589.5,1798.25,4.0,,,,,"POLYGON ((-60.89191701954665 6.711766964902425, -60.8919170193986 6.621766965159113, -60.98191701937148 6.621766965300288, -60.9819170195199 6.711766965043407, -60.89191701954665 6.711766964902425))"
47,47,CUY,1,99.4464325893568,0.0,11401.0,414.25,10800.0,419.75,11401.0,1.0,429.0,0.0,37.5,5488.0,5488.0,2203.0,736.75,652.25,985.75,0.5,2185.25,3787.5,10796.0,1.0,1.0,1.0,804.5,1056.5,2187.25,5.0,2146.25,3784.0,2914.5,1.0,1.0,1.0,938.75,1.0,1172.0,0.0,2564.75,0.5,1.0,0.0,1.0,1114.75,808.5,0.0,648.75,421.25,989.75,1045.0,918.5,1.0,1.0,427.75,1.0,2562.5,1.0,2916.25,744.5,433.5,0.0,1960.0,4.0,,,,,"POLYGON ((-60.80191701750564 5.451766968412492, -60.80191701735799 5.361766968678078, -60.89191701732641 5.361766968821482, -60.89191701747441 5.451766968555725, -60.80191701750564 5.451766968412492))"
48,48,CUY,1,99.43176768140304,0.0,11208.5,627.0,10727.25,419.0,11208.5,1.0,435.75,0.0,50.75,5494.25,5494.25,2175.75,745.25,654.5,1005.0,0.75,3365.5,3790.0,10725.0,1.0,1.0,1.0,815.0,1070.5,3368.5,14.0,2120.25,3782.5,2803.0,1.0,1.0,1.0,925.0,1.0,1193.75,0.0,2539.75,0.75,1.0,0.0,1.0,1116.5,825.5,0.0,650.75,427.75,994.25,1042.75,918.75,1.0,1.0,427.0,1.0,2536.5,1.0,2802.5,737.25,650.5,0.0,2010.25,4.0,,,,,"POLYGON ((-60.80191701765328 5.541766968147538, -60.80191701750564 5.451766968412492, -60.89191701747441 5.451766968555725, -60.89191701762244 5.541766968290587, -60.80191701765328 5.541766968147538))"
49,49,CUY,1,99.4168616173874,0.0,11714.0,625.5,10692.5,413.0,11714.0,1.0,437.25,0.0,59.0,5414.0,5414.0,2042.0,743.25,697.25,1011.75,0.75,3329.5,3845.25,10692.5,1.0,1.0,1.0,814.75,1069.0,3332.75,15.75,1990.0,3835.0,2686.5,1.0,1.0,1.0,898.0,1.0,1200.5,0.0,2619.5,0.75,1.0,0.0,1.0,1107.75,832.25,0.0,693.25,428.75,992.0,1024.75,906.25,1.0,1.0,421.0,1.0,2616.25,1.0,2685.0,718.75,646.0,0.0,2060.75,4.0,,,,,"POLYGON ((-60.80191701780092 5.631766967883213, -60.80191701765328 5.541766968147538, -60.89191701762244 5.541766968290587, -60.89191701777043 5.631766968026087, -60.80191701780092 5.631766967883213))"
50,50,CUY,1,99.40171442845981,0.0,12449.0,206.0,10650.0,392.0,12449.0,1.0,429.0,0.0,26.5,5105.0,5105.0,1770.75,725.5,713.25,992.25,0.25,1068.25,3908.0,10650.0,1.0,1.0,1.0,793.75,1043.5,1069.5,3.0,1726.5,3904.5,2526.5,1.0,1.0,1.0,871.25,1.0,1177.25,0.0,2821.25,0.25,1.0,0.0,1.0,1110.5,816.25,0.0,709.5,420.5,980.0,993.5,883.75,1.0,1.0,400.0,1.0,2818.75,1.0,2529.0,696.25,212.0,0.0,2128.25,4.0,,,,,"POLYGON ((-60.80191701794858 5.721766967619528, -60.80191701780092 5.631766967883213, -60.89191701777043 5.631766968026087, -60.89191701791844 5.721766967762217, -60.80191701794858 5.721766967619528))"
51,51,CUY,1,99.38632614630986,0.0,12370.75,418.25,10478.5,396.0,12370.75,1.0,433.0,0.0,13.0,4956.5,4956.5,1671.0,733.75,711.75,1002.5,0.5,2343.5,3886.75,10478.5,1.0,1.0,1.0,798.75,1055.0,2345.5,1.0,1630.25,3882.75,2441.5,1.0,1.0,1.0,876.75,1.0,1190.0,0.0,2815.25,0.5,1.0,0.0,1.0,1132.25,824.75,0.0,707.75,424.75,989.75,1001.0,891.75,1.0,1.0,404.0,1.0,2812.5,1.0,2443.0,700.75,426.75,0.0,2187.75,4.0,,,,,"POLYGON ((-60.80191701809622 5.811766967356482, -60.80191701794858 5.72176696761953, -60.89191701791844 5.721766967762218, -60.89191701806644 5.81176696749899, -60.80191701809622 5.811766967356482))"
52,52,CUY,1,99.37069680311207,0.0,12275.25,627.0,10350.75,412.0,12275.25,1.0,437.5,0.0,7.5,4872.5,4872.5,1636.75,741.75,727.0,1012.75,0.75,3524.75,3887.75,10350.75,1.0,1.0,1.0,803.75,1066.5,3528.0,1.0,1597.25,3879.5,2402.25,1.0,1.0,1.0,882.5,1.0,1202.25,0.0,2794.0,0.75,1.0,0.0,1.0,1146.5,833.25,0.0,722.75,429.0,996.5,1014.0,900.5,1.0,1.0,413.75,1.0,2790.5,1.0,2401.0,711.5,638.5,0.0,2231.75,4.0,,,,,"POLYGON ((-60.80191701824387 5.901766967094074, -60.80191701809622 5.811766967356482, -60.89191701806644 5.81176696749899, -60.89191701821446 5.901766967236397, -60.80191701824387 5.901766967094074))"
53,53,CUY,1,99.35482643154099,0.0,12617.75,208.75,10361.75,387.5,12617.75,1.0,426.5,0.0,1.0,4617.25,4617.5,1491.25,717.0,653.75,985.0,0.25,1181.25,3894.75,10361.75,1.0,1.0,1.0,776.5,1031.25,1182.5,1.0,1456.0,3891.0,2292.25,1.0,1.0,1.0,848.75,1.0,1168.75,0.0,2810.5,0.25,1.0,0.0,1.0,1114.5,810.0,0.0,650.25,418.0,963.25,985.25,870.5,1.0,1.0,389.25,1.0,2808.0,1.0,2293.25,696.0,211.75,0.0,2268.5,4.0,,,,,"POLYGON ((-60.80191701839151 5.991766966832311, -60.80191701824387 5.901766967094074, -60.89191701821446 5.901766967236397, -60.89191701836246 5.991766966974453, -60.80191701839151 5.991766966832311))"
54,54,CUY,1,99.3387150647676,0.0,12744.25,0.0,10403.5,384.75,12744.25,1.0,425.5,0.0,1.0,4595.5,4595.75,1420.25,702.0,642.25,980.25,0.0,0.0,3915.5,10403.5,1.0,1.0,1.0,772.75,1006.25,0.0,1.0,1386.75,3913.0,2228.25,1.0,1.0,1.0,859.25,1.0,1164.25,0.0,2836.5,0.0,1.0,0.0,1.0,1108.5,806.0,0.0,639.0,417.0,958.5,979.0,843.5,1.0,1.0,392.75,1.0,2834.0,1.0,2229.75,694.0,0.0,0.0,2276.25,4.0,,,,,"POLYGON ((-60.80191701853916 6.0817669665712, -60.80191701839151 5.991766966832311, -60.89191701836246 5.991766966974453, -60.89191701851046 6.081766966713155, -60.80191701853916 6.0817669665712))"
55,55,CUY,1,99.32236273649028,0.0,12670.666666666666,0.0,10340.666666666666,403.1666666666667,12670.666666666666,1.0,433.3333333333333,0.0,1.0,4612.833333333333,4612.833333333333,1464.3333333333333,704.6666666666666,686.6666666666666,997.3333333333334,0.0,0.0,3964.1666666666665,10340.666666666666,1.0,1.0,1.0,785.6666666666666,1006.8333333333334,0.0,1.0,1429.6666666666667,3959.3333333333335,2215.3333333333335,1.0,1.0,1.0,887.0,1.0,1186.0,0.0,2891.6666666666665,0.0,1.0,0.0,1.0,1127.1666666666667,820.6666666666666,0.0,683.6666666666666,425.0,974.6666666666666,992.6666666666666,838.0,1.0,1.0,411.1666666666667,1.0,2886.5,1.0,2215.3333333333335,702.8333333333334,0.0,0.0,2301.8333333333335,6.0,,,,,"POLYGON ((-60.80191701868682 6.171766966310742, -60.80191701853916 6.0817669665712, -60.89191701851046 6.081766966713155, -60.89191701865848 6.171766966452505, -60.80191701868682 6.171766966310742))"
56,56,CUY,1,99.30576948091237,0.0,12654.25,206.75,10275.5,405.0,12656.25,1.0,436.0,0.0,1.0,4552.0,4552.0,1488.25,707.0,691.5,1002.5,0.25,1052.5,3983.75,10275.5,1.0,1.0,1.0,785.25,1010.5,1054.0,1.0,1453.0,3976.5,2209.25,1.0,1.0,1.0,881.0,1.0,1192.0,0.0,2887.75,0.25,1.0,0.0,1.0,1127.5,825.0,0.0,690.0,427.5,975.0,993.0,841.0,1.0,1.0,413.25,1.0,2881.25,1.0,2207.5,702.75,207.75,0.0,2328.0,4.0,,,,,"POLYGON ((-60.80191701883447 6.261766966050928, -60.80191701868682 6.171766966310742, -60.89191701865848 6.171766966452505, -60.89191701880651 6.261766966192505, -60.80191701883447 6.261766966050928))"
57,57,CUY,1,99.28893533271112,0.0,12594.25,620.75,10392.0,407.5,12599.25,1.0,439.25,0.0,1.0,4755.5,4755.5,1483.0,711.75,731.5,1008.75,0.75,3204.25,4000.5,10391.25,1.0,1.0,1.0,788.25,1017.25,3208.25,1.0,1447.5,3990.0,2265.0,1.0,1.0,1.0,886.75,1.0,1200.0,0.0,2874.75,0.75,1.0,0.0,1.0,1132.75,830.0,0.0,729.5,430.5,979.25,997.25,846.75,1.0,1.0,416.25,1.0,2867.5,1.0,2261.0,705.25,622.5,0.0,2278.25,4.0,,,,,"POLYGON ((-60.80191701898213 6.35176696579178, -60.80191701883447 6.261766966050928, -60.89191701880651 6.261766966192505, -60.89191701895452 6.351766965933166, -60.80191701898213 6.35176696579178))"
58,58,CUY,1,99.27186032708643,0.0,12568.0,828.5,10587.25,409.25,12575.75,1.0,441.25,0.0,1.0,5039.25,5039.25,1574.5,714.5,752.5,1012.5,1.0,4408.25,4008.5,10584.5,1.0,1.0,1.0,789.5,1021.5,4413.75,1.0,1536.5,3997.25,2372.75,1.0,1.0,1.0,889.0,1.0,1204.5,0.0,2869.0,1.0,1.0,0.0,1.0,1135.25,832.75,0.0,750.25,433.0,981.25,1015.0,850.0,1.0,1.0,417.75,1.0,2861.25,1.0,2376.25,719.0,829.5,0.0,2199.75,3.0,1.0,,,,"POLYGON ((-60.80191701912978 6.441766965533292, -60.80191701898213 6.35176696579178, -60.89191701895452 6.351766965933166, -60.89191701910254 6.441766965674486, -60.80191701912978 6.441766965533292))"
59,59,CUY,1,99.2545444997543,0.0,12567.25,834.5,10939.0,398.75,12580.0,1.0,445.5,0.0,1.0,5518.0,5518.25,1752.75,725.75,757.0,1012.25,1.0,4668.25,4014.25,10937.0,1.0,1.0,1.0,795.0,1034.25,4674.5,1.0,1710.75,4002.5,2512.0,1.0,1.0,1.0,871.75,1.0,1207.5,0.0,2868.75,1.0,1.0,0.0,1.0,1142.25,831.5,0.0,755.0,437.25,988.25,1032.0,852.0,1.0,1.0,406.75,1.0,2860.0,1.0,2523.75,732.75,835.75,0.0,2061.0,3.0,1.0,,,,"POLYGON ((-60.80191701927745 6.531766965275468, -60.80191701912978 6.441766965533293, -60.89191701910254 6.441766965674486, -60.89191701925058 6.531766965416467, -60.80191701927745 6.531766965275468))"
